,record1
72767,1427.749370277078
72768,1440.3947103274559
72769,1474.1156171284633
72770,1509.2415617128463
72771,1519.0768261964736
72772,1483.9508816120906
72773,1446.014861460957
72774,1401.053652392947
72775,1382.788161209068
72776,1402.4586901763223
72777,1412.2939546599496
72778,1385.5982367758186
72779,1343.4471032745591
72780,1309.7261964735517
72781,1276.005289672544
72782,1280.2204030226699
72783,1315.3463476070528
72784,1336.4219143576825
72785,1351.877329974811
72786,1387.0032745591939
72787,1431.964483627204
72788,1468.4954659949622
72789,1471.3055415617127
72790,1440.3947103274559
72791,1394.0284634760706
72792,1344.8521410579344
72793,1315.3463476070528
72794,1326.5866498740554
72795,1349.0672544080603
72796,1372.9528967254407
72797,1388.4083123425692
72798,1422.1292191435768
72799,1453.0400503778337
72800,1495.1911838790932
72801,1554.2027707808563
72802,1601.9740554156172
72803,1618.834508816121
72804,1582.3035264483626
72805,1483.9508816120906
72806,1365.9277078085643
72807,1285.8405541561713
72808,1260.5498740554156
72809,1256.3347607052897
72810,1273.1952141057934
72811,1298.4858942065491
72812,1322.3715365239293
72813,1343.4471032745591
72814,1370.1428211586901
72815,1371.5478589420654
72816,1356.092443324937
72817,1320.966498740554
72818,1284.435516372796
72819,1233.8541561712846
72820,1180.4627204030226
72821,1148.1468513853904
72822,1159.387153652393
72823,1181.8677581863979
72824,1190.2979848866498
72825,1204.348362720403
72826,1276.005289672544
72827,1375.7629722921913
72828,1474.1156171284633
72829,1557.012846347607
72830,1601.9740554156172
72831,1625.8596977329973
72832,1670.8209068010076
72833,1727.0224181360202
72834,1757.933249370277
72835,1753.7181360201512
72836,1724.2123425692694
72837,1687.6813602015113
72838,1648.3403022670025
72839,1610.404282115869
72840,1579.493450881612
72841,1549.9876574307305
72842,1523.2919395465995
72843,1509.2415617128463
72844,1486.7609571788412
72845,1471.3055415617127
72846,1478.3307304785894
72847,1492.3811083123426
72848,1506.4314861460957
72849,1500.8113350125943
72850,1490.9760705289673
72851,1474.1156171284633
72852,1479.7357682619647
72853,1495.1911838790932
72854,1510.6465994962216
72855,1498.0012594458437
72856,1450.2299748110831
72857,1401.053652392947
72858,1371.5478589420654
72859,1403.8637279596976
72860,1479.7357682619647
72861,1535.9372795969773
72862,1564.0380352644836
72863,1587.923677581864
72864,1580.8984886649873
72865,1568.2531486146095
72866,1549.9876574307305
72867,1537.3423173803526
72868,1499.406297229219
72869,1427.749370277078
72870,1354.6874055415617
72871,1259.1448362720403
72872,1179.0576826196473
72873,1150.956926952141
72874,1157.9821158690174
72875,1156.5770780856424
72876,1143.9317380352645
72877,1139.7166246851384
72878,1134.0964735516372
72879,1118.6410579345088
72880,1142.526700251889
72881,1197.3231738035263
72882,1249.309571788413
72883,1320.966498740554
72884,1382.788161209068
72885,1423.5342569269521
72886,1476.9256926952141
72887,1519.0768261964736
72888,1551.3926952141057
72889,1586.5186397984885
72890,1625.8596977329973
72891,1641.315113350126
72892,1585.1136020151132
72893,1516.2667506297228
72894,1462.875314861461
72895,1451.6350125944584
72896,1460.0652392947102
72897,1485.355919395466
72898,1510.6465994962216
72899,1579.493450881612
72900,1675.0360201511335
72901,1749.503022670025
72902,1762.148362720403
72903,1712.972040302267
72904,1631.4798488664987
72905,1541.5574307304785
72906,1469.9005037783375
72907,1441.7997481108312
72908,1436.17959697733
72909,1440.3947103274559
72910,1434.7745591939547
72911,1405.268765743073
72912,1358.9025188916876
72913,1337.826952141058
72914,1344.8521410579344
72915,1357.4974811083123
72916,1406.6738035264484
72917,1437.5846347607053
72918,1437.5846347607053
72919,1403.8637279596976
72920,1375.7629722921913
72921,1354.6874055415617
72922,1349.0672544080603
72923,1339.2319899244333
72924,1347.662216624685
72925,1395.4335012594458
72926,1462.875314861461
72927,1509.2415617128463
72928,1544.367506297229
72929,1587.923677581864
72930,1670.8209068010076
72931,1750.9080604534004
72932,1818.3498740554155
72933,1857.6909319899244
72934,1840.8304785894206
72935,1777.6037783375314
72936,1666.6057934508815
72937,1551.3926952141057
72938,1443.2047858942065
72939,1350.4722921914358
72940,1268.9801007556675
72941,1215.5886649874055
72942,1180.4627204030226
72943,1134.0964735516372
72944,1115.8309823677582
72945,1127.0712846347606
72946,1149.5518891687657
72947,1188.8929471032745
72948,1240.8793450881612
72949,1308.3211586901762
72950,1374.357934508816
72951,1410.8889168765743
72952,1423.5342569269521
72953,1424.9392947103274
72954,1433.3695214105792
72955,1472.710579345088
72956,1519.0768261964736
72957,1545.7725440806046
72958,1540.1523929471032
72959,1549.9876574307305
72960,1594.9488664987405
72961,1665.2007556675062
72962,1721.4022670025188
72963,1752.3130982367757
72964,1743.882871536524
72965,1739.667758186398
72966,1741.0727959697733
72967,1704.541813602015
72968,1642.720151133501
72969,1547.1775818639799
72970,1409.483879093199
72971,1243.6894206549118
72972,1117.2360201511333
72973,1028.7186397984885
72974,1000.6178841309822
72975,1028.7186397984885
72976,1082.1100755667505
72977,1153.7670025188916
72978,1253.5246851385389
72979,1378.5730478589421
72980,1520.4818639798489
72981,1620.2395465994962
72982,1680.6561712846346
72983,1703.1367758186398
72984,1708.756926952141
72985,1675.0360201511335
72986,1590.7337531486146
72987,1481.14080604534
72988,1396.8385390428211
72989,1367.3327455919396
72990,1395.4335012594458
72991,1441.7997481108312
72992,1430.5594458438286
72993,1403.8637279596976
72994,1394.0284634760706
72995,1381.3831234256927
72996,1351.877329974811
72997,1360.3075566750629
72998,1374.357934508816
72999,1370.1428211586901
73000,1360.3075566750629
73001,1374.357934508816
73002,1381.3831234256927
73003,1365.9277078085643
73004,1356.092443324937
73005,1333.6118387909319
73006,1315.3463476070528
73007,1330.8017632241813
73008,1322.3715365239293
73009,1330.8017632241813
73010,1374.357934508816
73011,1433.3695214105792
73012,1441.7997481108312
73013,1419.319143576826
73014,1396.8385390428211
73015,1394.0284634760706
73016,1448.8249370277078
73017,1527.5070528967253
73018,1600.5690176322419
73019,1669.4158690176323
73020,1718.5921914357682
73021,1745.2879093198992
73022,1766.363476070529
73023,1743.882871536524
73024,1722.807304785894
73025,1741.0727959697733
73026,1718.5921914357682
73027,1684.8712846347607
73028,1652.5554156171283
73029,1617.4294710327456
73030,1603.3790931989925
73031,1608.9992443324936
73032,1613.2143576826195
73033,1611.8093198992442
73034,1631.4798488664987
73035,1621.6445843828715
73036,1578.0884130982367
73037,1528.9120906801006
73038,1485.355919395466
73039,1429.1544080604533
73040,1361.7125944584382
73041,1305.5110831234256
73042,1268.9801007556675
73043,1252.1196473551636
73044,1242.2843828715365
73045,1254.9297229219142
73046,1298.4858942065491
73047,1354.6874055415617
73048,1384.1931989924433
73049,1410.8889168765743
73050,1446.014861460957
73051,1489.5710327455918
73052,1542.9624685138538
73053,1587.923677581864
73054,1618.834508816121
73055,1623.0496221662468
73056,1608.9992443324936
73057,1604.7841309823677
73058,1573.8732997481109
73059,1527.5070528967253
73060,1482.5458438287153
73061,1485.355919395466
73062,1489.5710327455918
73063,1478.3307304785894
73064,1468.4954659949622
73065,1455.8501259445843
73066,1437.5846347607053
73067,1416.5090680100755
73068,1392.623425692695
73069,1395.4335012594458
73070,1441.7997481108312
73071,1527.5070528967253
73072,1580.8984886649873
73073,1620.2395465994962
73074,1665.2007556675062
73075,1719.9972292191435
73076,1753.7181360201512
73077,1750.9080604534004
73078,1753.7181360201512
73079,1783.2239294710328
73080,1786.0340050377833
73081,1753.7181360201512
73082,1703.1367758186398
73083,1614.6193954659948
73084,1500.8113350125943
73085,1382.788161209068
73086,1309.7261964735517
73087,1283.0304785894205
73088,1266.1700251889167
73089,1242.2843828715365
73090,1211.3735516372794
73091,1200.133249370277
73092,1211.3735516372794
73093,1274.6002518891687
73094,1385.5982367758186
73095,1479.7357682619647
73096,1526.10201511335
73097,1554.2027707808563
73098,1540.1523929471032
73099,1455.8501259445843
73100,1395.4335012594458
73101,1351.877329974811
73102,1337.826952141058
73103,1347.662216624685
73104,1377.1680100755666
73105,1410.8889168765743
73106,1450.2299748110831
73107,1462.875314861461
73108,1451.6350125944584
73109,1450.2299748110831
73110,1499.406297229219
73111,1561.227959697733
73112,1587.923677581864
73113,1611.8093198992442
73114,1665.2007556675062
73115,1711.5670025188915
73116,1760.7433249370276
73117,1764.9584382871535
73118,1745.2879093198992
73119,1745.2879093198992
73120,1739.667758186398
73121,1712.972040302267
73122,1651.150377833753
73123,1552.797732997481
73124,1474.1156171284633
73125,1462.875314861461
73126,1488.1659949622165
73127,1517.6717884130983
73128,1538.747355163728
73129,1549.9876574307305
73130,1535.9372795969773
73131,1482.5458438287153
73132,1436.17959697733
73133,1427.749370277078
73134,1489.5710327455918
73135,1557.012846347607
73136,1593.5438287153652
73137,1620.2395465994962
73138,1624.454659949622
73139,1586.5186397984885
73140,1523.2919395465995
73141,1468.4954659949622
73142,1451.6350125944584
73143,1440.3947103274559
73144,1406.6738035264484
73145,1401.053652392947
73146,1431.964483627204
73147,1454.445088161209
73148,1458.660201511335
73149,1460.0652392947102
73150,1474.1156171284633
73151,1506.4314861460957
73152,1534.532241813602
73153,1537.3423173803526
73154,1514.8617128463475
73155,1482.5458438287153
73156,1436.17959697733
73157,1365.9277078085643
73158,1283.0304785894205
73159,1260.5498740554156
73160,1276.005289672544
73161,1287.2455919395466
73162,1316.7513853904281
73163,1354.6874055415617
73164,1385.5982367758186
73165,1403.8637279596976
73166,1420.7241813602013
73167,1444.6098236775817
73168,1461.4702770780855
73169,1478.3307304785894
73170,1482.5458438287153
73171,1498.0012594458437
73172,1526.10201511335
73173,1551.3926952141057
73174,1572.4682619647356
73175,1579.493450881612
73176,1601.9740554156172
73177,1635.6949622166246
73178,1694.7065491183878
73179,1795.8692695214106
73180,1895.626952141058
73181,1943.3982367758185
73182,1912.4874055415617
73183,1856.285894206549
73184,1783.2239294710328
73185,1693.3015113350125
73186,1599.1639798488663
73187,1505.0264483627204
73188,1394.0284634760706
73189,1253.5246851385389
73190,1135.5015113350125
73191,1055.4143576826195
73192,1039.958942065491
73193,1065.2496221662468
73194,1120.046095717884
73195,1201.5382871536524
73196,1278.8153652392946
73197,1336.4219143576825
73198,1343.4471032745591
73199,1333.6118387909319
73200,1333.6118387909319
73201,1347.662216624685
73202,1370.1428211586901
73203,1403.8637279596976
73204,1451.6350125944584
73205,1485.355919395466
73206,1502.2163727959696
73207,1493.7861460957179
73208,1498.0012594458437
73209,1493.7861460957179
73210,1474.1156171284633
73211,1427.749370277078
73212,1388.4083123425692
73213,1361.7125944584382
73214,1354.6874055415617
73215,1351.877329974811
73216,1372.9528967254407
73217,1408.0788413098237
73218,1471.3055415617127
73219,1551.3926952141057
73220,1616.0244332493703
73221,1660.9856423173803
73222,1679.2511335012593
73223,1687.6813602015113
73224,1682.06120906801
73225,1665.2007556675062
73226,1653.9604534005036
73227,1645.530226700252
73228,1659.580604534005
73229,1666.6057934508815
73230,1655.365491183879
73231,1628.6697732997482
73232,1606.189168765743
73233,1578.0884130982367
73234,1549.9876574307305
73235,1521.8869017632242
73236,1505.0264483627204
73237,1500.8113350125943
73238,1510.6465994962216
73239,1527.5070528967253
73240,1535.9372795969773
73241,1519.0768261964736
73242,1479.7357682619647
73243,1427.749370277078
73244,1483.9508816120906
73245,1542.9624685138538
73246,1603.3790931989925
73247,1653.9604534005036
73248,1665.2007556675062
73249,1653.9604534005036
73250,1623.0496221662468
73251,1572.4682619647356
73252,1531.7221662468514
73253,1502.2163727959696
73254,1486.7609571788412
73255,1468.4954659949622
73256,1433.3695214105792
73257,1392.623425692695
73258,1343.4471032745591
73259,1327.9916876574307
73260,1343.4471032745591
73261,1372.9528967254407
73262,1395.4335012594458
73263,1389.8133501259445
73264,1364.5226700251887
73265,1351.877329974811
73266,1344.8521410579344
73267,1354.6874055415617
73268,1403.8637279596976
73269,1461.4702770780855
73270,1505.0264483627204
73271,1506.4314861460957
73272,1505.0264483627204
73273,1510.6465994962216
73274,1542.9624685138538
73275,1594.9488664987405
73276,1637.1
73277,1644.1251889168766
73278,1594.9488664987405
73279,1540.1523929471032
73280,1523.2919395465995
73281,1552.797732997481
73282,1604.7841309823677
73283,1631.4798488664987
73284,1627.2647355163726
73285,1634.2899244332493
73286,1662.3906801007556
73287,1677.846095717884
73288,1673.6309823677582
73289,1648.3403022670025
73290,1620.2395465994962
73291,1582.3035264483626
73292,1530.317128463476
73293,1479.7357682619647
73294,1438.9896725440806
73295,1410.8889168765743
73296,1385.5982367758186
73297,1363.1176322418135
73298,1339.2319899244333
73299,1313.9413098236776
73300,1270.3851385390428
73301,1238.0692695214104
73302,1254.9297229219142
73303,1302.701007556675
73304,1357.4974811083123
73305,1401.053652392947
73306,1441.7997481108312
73307,1488.1659949622165
73308,1516.2667506297228
73309,1533.1272040302267
73310,1557.012846347607
73311,1587.923677581864
73312,1597.758942065491
73313,1597.758942065491
73314,1579.493450881612
73315,1549.9876574307305
73316,1507.836523929471
73317,1453.0400503778337
73318,1367.3327455919396
73319,1319.5614609571787
73320,1302.701007556675
73321,1297.0808564231738
73322,1298.4858942065491
73323,1301.2959697732997
73324,1285.8405541561713
73325,1250.7146095717883
73326,1233.8541561712846
73327,1270.3851385390428
73328,1349.0672544080603
73329,1423.5342569269521
73330,1478.3307304785894
73331,1505.0264483627204
73332,1509.2415617128463
73333,1521.8869017632242
73334,1545.7725440806046
73335,1537.3423173803526
73336,1486.7609571788412
73337,1427.749370277078
73338,1372.9528967254407
73339,1347.662216624685
73340,1339.2319899244333
73341,1335.0168765743072
73342,1346.2571788413097
73343,1365.9277078085643
73344,1387.0032745591939
73345,1378.5730478589421
73346,1370.1428211586901
73347,1384.1931989924433
73348,1430.5594458438286
73349,1467.0904282115869
73350,1467.0904282115869
73351,1474.1156171284633
73352,1498.0012594458437
73353,1524.6969773299747
73354,1558.4178841309822
73355,1572.4682619647356
73356,1561.227959697733
73357,1544.367506297229
73358,1523.2919395465995
73359,1488.1659949622165
73360,1460.0652392947102
73361,1467.0904282115869
73362,1506.4314861460957
73363,1590.7337531486146
73364,1653.9604534005036
73365,1676.4410579345088
73366,1656.7705289672544
73367,1603.3790931989925
73368,1535.9372795969773
73369,1467.0904282115869
73370,1416.5090680100755
73371,1392.623425692695
73372,1365.9277078085643
73373,1326.5866498740554
73374,1291.4607052896724
73375,1276.005289672544
73376,1292.8657430730477
73377,1361.7125944584382
73378,1457.2551637279596
73379,1507.836523929471
73380,1531.7221662468514
73381,1541.5574307304785
73382,1565.443073047859
73383,1573.8732997481109
73384,1564.0380352644836
73385,1555.6078085642316
73386,1586.5186397984885
73387,1641.315113350126
73388,1715.7821158690176
73389,1777.6037783375314
73390,1790.2491183879092
73391,1769.1735516372796
73392,1725.617380352645
73393,1653.9604534005036
73394,1555.6078085642316
73395,1482.5458438287153
73396,1443.2047858942065
73397,1398.2435768261964
73398,1322.3715365239293
73399,1225.4239294710328
73400,1160.7921914357682
73401,1135.5015113350125
73402,1162.1972292191435
73403,1233.8541561712846
73404,1339.2319899244333
73405,1413.6989924433249
73406,1461.4702770780855
73407,1502.2163727959696
73408,1527.5070528967253
73409,1526.10201511335
73410,1505.0264483627204
73411,1505.0264483627204
73412,1523.2919395465995
73413,1544.367506297229
73414,1538.747355163728
73415,1540.1523929471032
73416,1573.8732997481109
73417,1600.5690176322419
73418,1592.13879093199
73419,1569.6581863979848
73420,1524.6969773299747
73421,1462.875314861461
73422,1395.4335012594458
73423,1329.396725440806
73424,1270.3851385390428
73425,1215.5886649874055
73426,1166.4123425692694
73427,1141.1216624685137
73428,1148.1468513853904
73429,1197.3231738035263
73430,1276.005289672544
73431,1365.9277078085643
73432,1433.3695214105792
73433,1453.0400503778337
73434,1467.0904282115869
73435,1489.5710327455918
73436,1517.6717884130983
73437,1527.5070528967253
73438,1500.8113350125943
73439,1471.3055415617127
73440,1474.1156171284633
73441,1521.8869017632242
73442,1594.9488664987405
73443,1645.530226700252
73444,1653.9604534005036
73445,1624.454659949622
73446,1589.3287153652393
73447,1552.797732997481
73448,1509.2415617128463
73449,1476.9256926952141
73450,1474.1156171284633
73451,1492.3811083123426
73452,1490.9760705289673
73453,1461.4702770780855
73454,1419.319143576826
73455,1378.5730478589421
73456,1379.9780856423174
73457,1408.0788413098237
73458,1420.7241813602013
73459,1431.964483627204
73460,1433.3695214105792
73461,1416.5090680100755
73462,1417.9141057934507
73463,1430.5594458438286
73464,1446.014861460957
73465,1451.6350125944584
73466,1429.1544080604533
73467,1412.2939546599496
73468,1395.4335012594458
73469,1382.788161209068
73470,1357.4974811083123
73471,1337.826952141058
73472,1318.1564231738034
73473,1306.9161209068009
73474,1319.5614609571787
73475,1343.4471032745591
73476,1378.5730478589421
73477,1412.2939546599496
73478,1465.6853904282116
73479,1516.2667506297228
73480,1552.797732997481
73481,1549.9876574307305
73482,1521.8869017632242
73483,1469.9005037783375
73484,1427.749370277078
73485,1440.3947103274559
73486,1489.5710327455918
73487,1544.367506297229
73488,1561.227959697733
73489,1533.1272040302267
73490,1506.4314861460957
73491,1474.1156171284633
73492,1453.0400503778337
73493,1464.2803526448363
73494,1502.2163727959696
73495,1542.9624685138538
73496,1578.0884130982367
73497,1606.189168765743
73498,1599.1639798488663
73499,1568.2531486146095
73500,1548.5826196473552
73501,1540.1523929471032
73502,1530.317128463476
73503,1506.4314861460957
73504,1448.8249370277078
73505,1378.5730478589421
73506,1313.9413098236776
73507,1268.9801007556675
73508,1228.2340050377834
73509,1181.8677581863979
73510,1152.3619647355163
73511,1170.6274559193953
73512,1239.4743073047857
73513,1304.1060453400503
73514,1344.8521410579344
73515,1360.3075566750629
73516,1353.2823677581864
73517,1364.5226700251887
73518,1403.8637279596976
73519,1433.3695214105792
73520,1427.749370277078
73521,1398.2435768261964
73522,1367.3327455919396
73523,1325.1816120906801
73524,1281.6254408060454
73525,1263.3599496221661
73526,1256.3347607052897
73527,1239.4743073047857
73528,1209.9685138539041
73529,1242.2843828715365
73530,1335.0168765743072
73531,1410.8889168765743
73532,1450.2299748110831
73533,1474.1156171284633
73534,1492.3811083123426
73535,1500.8113350125943
73536,1486.7609571788412
73537,1458.660201511335
73538,1406.6738035264484
73539,1354.6874055415617
73540,1325.1816120906801
73541,1285.8405541561713
73542,1259.1448362720403
73543,1253.5246851385389
73544,1276.005289672544
73545,1302.701007556675
73546,1333.6118387909319
73547,1389.8133501259445
73548,1451.6350125944584
73549,1510.6465994962216
73550,1572.4682619647356
73551,1620.2395465994962
73552,1646.9352644836272
73553,1652.5554156171283
73554,1625.8596977329973
73555,1580.8984886649873
73556,1552.797732997481
73557,1530.317128463476
73558,1483.9508816120906
73559,1433.3695214105792
73560,1385.5982367758186
73561,1316.7513853904281
73562,1254.9297229219142
73563,1211.3735516372794
73564,1207.1584382871536
73565,1250.7146095717883
73566,1284.435516372796
73567,1288.6506297229218
73568,1295.6758186397983
73569,1313.9413098236776
73570,1347.662216624685
73571,1410.8889168765743
73572,1467.0904282115869
73573,1507.836523929471
73574,1583.708564231738
73575,1648.3403022670025
73576,1673.6309823677582
73577,1673.6309823677582
73578,1662.3906801007556
73579,1642.720151133501
73580,1614.6193954659948
73581,1585.1136020151132
73582,1561.227959697733
73583,1526.10201511335
73584,1481.14080604534
73585,1450.2299748110831
73586,1419.319143576826
73587,1378.5730478589421
73588,1349.0672544080603
73589,1333.6118387909319
73590,1332.2068010075566
73591,1318.1564231738034
73592,1330.8017632241813
73593,1343.4471032745591
73594,1347.662216624685
73595,1346.2571788413097
73596,1347.662216624685
73597,1349.0672544080603
73598,1353.2823677581864
73599,1364.5226700251887
73600,1374.357934508816
73601,1382.788161209068
73602,1405.268765743073
73603,1434.7745591939547
73604,1498.0012594458437
73605,1571.06322418136
73606,1632.884886649874
73607,1670.8209068010076
73608,1686.276322418136
73609,1698.921662468514
73610,1700.3267002518892
73611,1715.7821158690176
73612,1711.5670025188915
73613,1686.276322418136
73614,1627.2647355163726
73615,1566.8481108312342
73616,1509.2415617128463
73617,1431.964483627204
73618,1337.826952141058
73619,1226.8289672544079
73620,1122.8561712846347
73621,1052.604282115869
73622,1021.6934508816121
73623,1030.1236775818638
73624,1061.0345088161207
73625,1100.3755667506296
73626,1153.7670025188916
73627,1232.4491183879093
73628,1309.7261964735517
73629,1368.7377833753148
73630,1422.1292191435768
73631,1505.0264483627204
73632,1576.6833753148615
73633,1623.0496221662468
73634,1639.9100755667505
73635,1621.6445843828715
73636,1592.13879093199
73637,1566.8481108312342
73638,1538.747355163728
73639,1530.317128463476
73640,1517.6717884130983
73641,1507.836523929471
73642,1498.0012594458437
73643,1460.0652392947102
73644,1430.5594458438286
73645,1416.5090680100755
73646,1406.6738035264484
73647,1377.1680100755666
73648,1349.0672544080603
73649,1312.5362720403023
73650,1261.9549118387908
73651,1215.5886649874055
73652,1191.7030226700251
73653,1179.0576826196473
73654,1200.133249370277
73655,1243.6894206549118
73656,1276.005289672544
73657,1311.131234256927
73658,1346.2571788413097
73659,1363.1176322418135
73660,1364.5226700251887
73661,1384.1931989924433
73662,1431.964483627204
73663,1492.3811083123426
73664,1551.3926952141057
73665,1596.3539042821158
73666,1585.1136020151132
73667,1544.367506297229
73668,1527.5070528967253
73669,1555.6078085642316
73670,1601.9740554156172
73671,1646.9352644836272
73672,1670.8209068010076
73673,1672.225944584383
73674,1662.3906801007556
73675,1652.5554156171283
73676,1644.1251889168766
73677,1625.8596977329973
73678,1552.797732997481
73679,1433.3695214105792
73680,1301.2959697732997
73681,1183.2727959697731
73682,1091.9453400503778
73683,1041.3639798488664
73684,1042.7690176322417
73685,1079.3
73686,1143.9317380352645
73687,1221.2088161209067
73688,1280.2204030226699
73689,1326.5866498740554
73690,1368.7377833753148
73691,1401.053652392947
73692,1437.5846347607053
73693,1450.2299748110831
73694,1454.445088161209
73695,1472.710579345088
73696,1526.10201511335
73697,1564.0380352644836
73698,1585.1136020151132
73699,1597.758942065491
73700,1586.5186397984885
73701,1555.6078085642316
73702,1533.1272040302267
73703,1535.9372795969773
73704,1585.1136020151132
73705,1635.6949622166246
73706,1660.9856423173803
73707,1662.3906801007556
73708,1653.9604534005036
73709,1638.5050377833752
73710,1616.0244332493703
73711,1586.5186397984885
73712,1551.3926952141057
73713,1520.4818639798489
73714,1505.0264483627204
73715,1516.2667506297228
73716,1524.6969773299747
73717,1530.317128463476
73718,1535.9372795969773
73719,1520.4818639798489
73720,1474.1156171284633
73721,1395.4335012594458
73722,1316.7513853904281
73723,1239.4743073047857
73724,1181.8677581863979
73725,1150.956926952141
73726,1135.5015113350125
73727,1135.5015113350125
73728,1136.9065491183878
73729,1101.7806045340049
73730,1079.3
73731,1114.4259445843827
73732,1180.4627204030226
73733,1216.9937027707808
73734,1209.9685138539041
73735,1198.7282115869016
73736,1186.0828715365237
73737,1200.133249370277
73738,1253.5246851385389
73739,1309.7261964735517
73740,1343.4471032745591
73741,1360.3075566750629
73742,1370.1428211586901
73743,1368.7377833753148
73744,1377.1680100755666
73745,1422.1292191435768
73746,1514.8617128463475
73747,1585.1136020151132
73748,1616.0244332493703
73749,1632.884886649874
73750,1658.1755667506297
73751,1679.2511335012593
73752,1687.6813602015113
73753,1658.1755667506297
73754,1621.6445843828715
73755,1601.9740554156172
73756,1608.9992443324936
73757,1613.2143576826195
73758,1608.9992443324936
73759,1580.8984886649873
73760,1575.2783375314862
73761,1568.2531486146095
73762,1551.3926952141057
73763,1517.6717884130983
73764,1481.14080604534
73765,1451.6350125944584
73766,1426.3443324937027
73767,1406.6738035264484
73768,1391.2183879093197
73769,1356.092443324937
73770,1311.131234256927
73771,1306.9161209068009
73772,1320.966498740554
73773,1349.0672544080603
73774,1391.2183879093197
73775,1416.5090680100755
73776,1422.1292191435768
73777,1423.5342569269521
73778,1422.1292191435768
73779,1422.1292191435768
73780,1416.5090680100755
73781,1419.319143576826
73782,1433.3695214105792
73783,1468.4954659949622
73784,1499.406297229219
73785,1519.0768261964736
73786,1513.4566750629722
73787,1506.4314861460957
73788,1493.7861460957179
73789,1485.355919395466
73790,1512.051637279597
73791,1538.747355163728
73792,1561.227959697733
73793,1559.8229219143577
73794,1524.6969773299747
73795,1472.710579345088
73796,1412.2939546599496
73797,1349.0672544080603
73798,1302.701007556675
73799,1280.2204030226699
73800,1287.2455919395466
73801,1298.4858942065491
73802,1276.005289672544
73803,1236.6642317380351
73804,1188.8929471032745
73805,1193.1080604534004
73806,1245.0944584382871
73807,1319.5614609571787
73808,1387.0032745591939
73809,1447.4198992443323
73810,1513.4566750629722
73811,1575.2783375314862
73812,1594.9488664987405
73813,1561.227959697733
73814,1524.6969773299747
73815,1513.4566750629722
73816,1527.5070528967253
73817,1561.227959697733
73818,1569.6581863979848
73819,1534.532241813602
73820,1503.6214105793451
73821,1492.3811083123426
73822,1509.2415617128463
73823,1516.2667506297228
73824,1517.6717884130983
73825,1520.4818639798489
73826,1502.2163727959696
73827,1483.9508816120906
73828,1500.8113350125943
73829,1524.6969773299747
73830,1547.1775818639799
73831,1534.532241813602
73832,1482.5458438287153
73833,1429.1544080604533
73834,1372.9528967254407
73835,1343.4471032745591
73836,1336.4219143576825
73837,1343.4471032745591
73838,1347.662216624685
73839,1350.4722921914358
73840,1368.7377833753148
73841,1374.357934508816
73842,1377.1680100755666
73843,1399.6486146095717
73844,1457.2551637279596
73845,1519.0768261964736
73846,1565.443073047859
73847,1613.2143576826195
73848,1652.5554156171283
73849,1684.8712846347607
73850,1697.5166246851386
73851,1682.06120906801
73852,1673.6309823677582
73853,1675.0360201511335
73854,1665.2007556675062
73855,1627.2647355163726
73856,1552.797732997481
73857,1469.9005037783375
73858,1415.1040302267002
73859,1381.3831234256927
73860,1356.092443324937
73861,1365.9277078085643
73862,1396.8385390428211
73863,1444.6098236775817
73864,1469.9005037783375
73865,1464.2803526448363
73866,1430.5594458438286
73867,1406.6738035264484
73868,1356.092443324937
73869,1306.9161209068009
73870,1281.6254408060454
73871,1292.8657430730477
73872,1308.3211586901762
73873,1329.396725440806
73874,1357.4974811083123
73875,1381.3831234256927
73876,1405.268765743073
73877,1401.053652392947
73878,1395.4335012594458
73879,1419.319143576826
73880,1451.6350125944584
73881,1478.3307304785894
73882,1479.7357682619647
73883,1488.1659949622165
73884,1507.836523929471
73885,1513.4566750629722
73886,1492.3811083123426
73887,1465.6853904282116
73888,1458.660201511335
73889,1453.0400503778337
73890,1438.9896725440806
73891,1417.9141057934507
73892,1403.8637279596976
73893,1401.053652392947
73894,1409.483879093199
73895,1422.1292191435768
73896,1448.8249370277078
73897,1471.3055415617127
73898,1500.8113350125943
73899,1526.10201511335
73900,1533.1272040302267
73901,1535.9372795969773
73902,1534.532241813602
73903,1514.8617128463475
73904,1493.7861460957179
73905,1479.7357682619647
73906,1471.3055415617127
73907,1455.8501259445843
73908,1438.9896725440806
73909,1423.5342569269521
73910,1424.9392947103274
73911,1438.9896725440806
73912,1437.5846347607053
73913,1429.1544080604533
73914,1419.319143576826
73915,1431.964483627204
73916,1444.6098236775817
73917,1433.3695214105792
73918,1412.2939546599496
73919,1460.0652392947102
73920,1554.2027707808563
73921,1641.315113350126
73922,1637.1
73923,1564.0380352644836
73924,1492.3811083123426
73925,1441.7997481108312
73926,1402.4586901763223
73927,1357.4974811083123
73928,1329.396725440806
73929,1295.6758186397983
73930,1226.8289672544079
73931,1157.9821158690174
73932,1134.0964735516372
73933,1146.741813602015
73934,1188.8929471032745
73935,1233.8541561712846
73936,1283.0304785894205
73937,1326.5866498740554
73938,1374.357934508816
73939,1416.5090680100755
73940,1455.8501259445843
73941,1467.0904282115869
73942,1492.3811083123426
73943,1552.797732997481
73944,1608.9992443324936
73945,1613.2143576826195
73946,1594.9488664987405
73947,1558.4178841309822
73948,1523.2919395465995
73949,1492.3811083123426
73950,1458.660201511335
73951,1446.014861460957
73952,1446.014861460957
73953,1443.2047858942065
73954,1454.445088161209
